person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,extraction_date
32,94308,OWN,2.0,VENTURE,D,2587,8.19,1,0.13,N,8,2023-03-02
26,37572,MORTGAGE,3.0,PERSONAL,A,5467,11.92,1,0.08,N,8,2023-03-02
26,16937,MORTGAGE,6.0,HOMEIMPROVEMENT,B,836,7.64,1,0.1,N,5,2023-03-02
23,36754,MORTGAGE,9.0,MEDICAL,C,17392,13.12,1,0.05,Y,11,2023-03-02
37,32650,RENT,5.0,DEBTCONSOLIDATION,C,24306,10.65,1,0.28,N,11,2023-03-02
25,93981,RENT,5.0,MEDICAL,C,4933,12.81,1,0.28,N,10,2023-03-02
24,23682,RENT,2.0,MEDICAL,B,13120,8.86,1,0.27,N,7,2023-03-02
22,23335,MORTGAGE,9.0,MEDICAL,C,2250,14.36,1,0.24,N,6,2023-03-02
26,136768,MORTGAGE,7.0,MEDICAL,A,19386,10.72,1,0.12,N,8,2023-03-02
25,165588,RENT,9.0,MEDICAL,A,20789,13.77,1,0.27,N,8,2023-03-02
23,41332,RENT,,EDUCATION,B,11646,9.75,1,0.27,N,5,2023-03-02
30,174928,MORTGAGE,0.0,MEDICAL,C,12015,7.96,1,0.27,Y,4,2023-03-02
47,79959,MORTGAGE,2.0,HOMEIMPROVEMENT,C,14090,,1,0.1,Y,9,2023-03-02
30,47025,OWN,5.0,VENTURE,C,1034,5.99,1,0.25,Y,10,2023-03-02
22,49002,RENT,26.0,DEBTCONSOLIDATION,G,10583,,1,0.27,N,6,2023-03-02
26,35571,RENT,,VENTURE,A,15499,10.38,1,0.27,N,10,2023-03-02
34,56126,RENT,0.0,PERSONAL,C,16301,6.92,1,0.27,Y,8,2023-03-02
48,45179,MORTGAGE,0.0,HOMEIMPROVEMENT,A,3350,6.75,1,0.07,N,4,2023-03-02
40,135674,OWN,0.0,EDUCATION,A,10366,11.05,1,0.2,N,9,2023-03-02
30,118958,OWN,7.0,HOMEIMPROVEMENT,C,8750,8.72,1,0.08,Y,6,2023-03-02
28,86527,RENT,4.0,DEBTCONSOLIDATION,A,2906,10.36,1,0.26,N,9,2023-03-02
33,48272,RENT,2.0,MEDICAL,B,26353,6.82,1,0.25,N,8,2023-03-02
26,84678,MORTGAGE,5.0,VENTURE,C,21933,,1,0.19,N,11,2023-03-02
25,133053,MORTGAGE,2.0,DEBTCONSOLIDATION,A,1961,13.28,1,0.06,N,8,2023-03-02
22,70969,RENT,4.0,EDUCATION,D,4500,7.99,1,0.25,Y,9,2023-03-02
33,44098,MORTGAGE,,EDUCATION,B,3349,12.47,1,0.33,N,5,2023-03-02
36,60268,OWN,1.0,HOMEIMPROVEMENT,A,9334,7.75,1,0.35,N,4,2023-03-02
28,60680,RENT,4.0,DEBTCONSOLIDATION,C,15541,14.04,1,0.24,Y,8,2023-03-02
25,143934,MORTGAGE,8.0,DEBTCONSOLIDATION,B,8614,8.96,1,0.04,N,7,2023-03-02
24,115504,RENT,12.0,PERSONAL,A,5678,12.47,1,0.24,N,8,2023-03-02
32,88889,MORTGAGE,6.0,DEBTCONSOLIDATION,B,11913,11.75,1,0.07,N,7,2023-03-02
30,56062,MORTGAGE,3.0,HOMEIMPROVEMENT,C,5036,6.35,1,0.24,N,5,2023-03-02
31,89048,RENT,8.0,DEBTCONSOLIDATION,B,2801,7.61,1,0.24,N,4,2023-03-02
27,102129,MORTGAGE,1.0,VENTURE,A,9283,11.97,1,0.14,N,10,2023-03-02
34,81243,RENT,4.0,EDUCATION,D,10553,13.27,1,0.28,N,5,2023-03-02
24,48957,MORTGAGE,0.0,HOMEIMPROVEMENT,A,20802,9.88,1,0.03,N,10,2023-03-02
26,55976,RENT,2.0,MEDICAL,C,9825,15.07,1,0.23,Y,8,2023-03-02
21,99546,RENT,7.0,DEBTCONSOLIDATION,A,16697,8.64,1,0.23,N,9,2023-03-02
28,129039,MORTGAGE,2.0,PERSONAL,A,10457,18.15,1,0.28,N,8,2023-03-02
37,69828,RENT,3.0,PERSONAL,A,10040,12.41,1,0.23,N,10,2023-03-02
42,70125,MORTGAGE,1.0,MEDICAL,A,3025,,1,0.1,N,7,2023-03-02
22,24905,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7335,14.87,1,0.15,N,8,2023-03-02
21,63045,RENT,1.0,MEDICAL,C,11100,18.23,1,0.28,Y,10,2023-03-02
23,58059,RENT,0.0,MEDICAL,B,10770,14.23,1,0.23,N,7,2023-03-02
29,104540,MORTGAGE,1.0,MEDICAL,B,5508,13.2,1,0.33,N,5,2023-03-02
23,34395,MORTGAGE,6.0,PERSONAL,B,17767,12.69,1,0.27,N,8,2023-03-02
27,44530,MORTGAGE,5.0,PERSONAL,A,5185,7.3,1,0.08,N,10,2023-03-02
30,180485,MORTGAGE,2.0,EDUCATION,A,11373,15.75,1,0.22,N,9,2023-03-02
24,23654,RENT,4.0,VENTURE,B,26779,9.94,1,0.23,N,7,2023-03-02
26,55234,RENT,0.0,HOMEIMPROVEMENT,B,20792,6.68,1,0.27,N,5,2023-03-02
42,43486,RENT,9.0,MEDICAL,B,6437,6.89,1,0.22,N,7,2023-03-02
20,219141,MORTGAGE,5.0,VENTURE,A,16893,13.1,1,0.13,N,9,2023-03-02
23,55075,MORTGAGE,6.0,PERSONAL,A,7349,10.78,1,0.07,N,8,2023-03-02
30,15696,MORTGAGE,5.0,PERSONAL,B,5985,8.92,1,0.17,N,5,2023-03-02
23,120280,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8688,17.28,1,0.07,N,6,2023-03-02
25,42787,RENT,6.0,PERSONAL,A,13197,6.29,1,0.22,N,7,2023-03-02
23,39696,MORTGAGE,9.0,PERSONAL,B,14963,10.99,1,0.09,N,9,2023-03-02
32,24359,RENT,0.0,VENTURE,A,6327,6.31,1,0.22,N,8,2023-03-02
24,91447,RENT,0.0,PERSONAL,B,9536,7.74,1,0.22,N,8,2023-03-02
26,101117,RENT,3.0,DEBTCONSOLIDATION,C,7486,12.58,1,0.22,Y,10,2023-03-02
27,69999,MORTGAGE,7.0,HOMEIMPROVEMENT,B,9462,6.31,1,0.15,N,7,2023-03-02
36,67210,RENT,24.0,MEDICAL,C,10246,8.37,1,0.22,N,7,2023-03-02
32,44977,RENT,11.0,PERSONAL,A,15644,15.55,1,0.22,N,7,2023-03-02
26,96187,RENT,0.0,EDUCATION,C,11323,18.13,1,0.22,Y,9,2023-03-02
21,61405,RENT,3.0,DEBTCONSOLIDATION,A,5624,11.14,1,0.26,N,9,2023-03-02
22,61314,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15364,7.3,1,0.33,N,6,2023-03-02
38,37241,RENT,5.0,DEBTCONSOLIDATION,A,9319,11.71,1,0.22,N,5,2023-03-02
31,32533,MORTGAGE,,DEBTCONSOLIDATION,C,8268,11.15,1,0.59,N,8,2023-03-02
37,24315,RENT,4.0,MEDICAL,B,9131,,1,0.21,N,8,2023-03-02
26,51121,MORTGAGE,6.0,HOMEIMPROVEMENT,A,4858,7.32,1,0.12,N,7,2023-03-02
34,73731,RENT,0.0,DEBTCONSOLIDATION,B,8117,13.63,1,0.21,N,6,2023-03-02
22,57650,MORTGAGE,7.0,PERSONAL,A,12325,,1,0.33,N,8,2023-03-02
27,111818,OWN,5.0,PERSONAL,B,5096,,1,0.17,N,11,2023-03-02
21,52342,OWN,3.0,EDUCATION,D,5438,7.95,1,0.12,N,8,2023-03-02
41,65964,RENT,2.0,HOMEIMPROVEMENT,A,3314,14.53,1,0.25,N,9,2023-03-02
32,38302,MORTGAGE,13.0,DEBTCONSOLIDATION,C,6099,13.78,1,0.03,N,9,2023-03-02
34,112223,MORTGAGE,13.0,VENTURE,B,4000,7.23,1,0.13,N,9,2023-03-02
24,45057,RENT,5.0,PERSONAL,B,8682,8.9,1,0.21,N,6,2023-03-02
26,42212,RENT,9.0,DEBTCONSOLIDATION,F,10145,17.79,1,0.25,Y,6,2023-03-02
26,96675,RENT,2.0,DEBTCONSOLIDATION,C,16588,14.96,1,0.21,Y,8,2023-03-02
29,55444,RENT,3.0,DEBTCONSOLIDATION,D,23112,6.09,1,0.24,Y,7,2023-03-02
20,57731,RENT,,HOMEIMPROVEMENT,A,5659,7.6,1,0.24,N,8,2023-03-02
26,111118,MORTGAGE,3.0,HOMEIMPROVEMENT,C,4038,16.87,1,0.05,Y,5,2023-03-02
27,34623,MORTGAGE,14.0,EDUCATION,B,11294,9.62,1,0.58,N,6,2023-03-02
25,96767,OWN,11.0,HOMEIMPROVEMENT,A,2127,10.93,1,0.17,N,6,2023-03-02
24,134006,RENT,13.0,EDUCATION,C,8317,15.02,1,0.21,N,9,2023-03-02
25,65514,MORTGAGE,3.0,EDUCATION,A,11388,,1,0.08,N,8,2023-03-02
35,38950,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6237,17.15,1,0.04,N,8,2023-03-02
26,113949,RENT,6.0,MEDICAL,B,3911,9.56,1,0.2,N,11,2023-03-02
36,40693,MORTGAGE,8.0,PERSONAL,A,6132,14.18,1,0.03,N,7,2023-03-02
23,54146,RENT,2.0,PERSONAL,D,3042,17.57,1,0.24,Y,8,2023-03-02
68,53079,RENT,11.0,EDUCATION,A,29395,,1,0.2,N,6,2023-03-02
35,76661,MORTGAGE,4.0,DEBTCONSOLIDATION,A,3510,11.71,1,0.14,N,9,2023-03-02
27,89483,RENT,2.0,DEBTCONSOLIDATION,D,7072,13.81,1,0.24,Y,10,2023-03-02
24,32782,RENT,2.0,MEDICAL,A,11102,9.3,1,0.24,N,5,2023-03-02
32,152280,RENT,1.0,DEBTCONSOLIDATION,A,2096,15.83,1,0.2,N,8,2023-03-02
28,96698,RENT,4.0,VENTURE,B,6881,5.58,1,0.2,N,6,2023-03-02
24,124186,MORTGAGE,2.0,VENTURE,B,12371,15.99,1,0.09,N,6,2023-03-02
25,87495,RENT,,DEBTCONSOLIDATION,B,8736,8.3,1,0.2,N,8,2023-03-02
28,90088,RENT,5.0,VENTURE,B,5249,11.4,1,0.2,N,9,2023-03-02
26,13574,OWN,3.0,MEDICAL,E,8173,12.84,1,0.37,Y,5,2023-03-02
20,72608,MORTGAGE,9.0,MEDICAL,C,14908,6.54,1,0.11,N,8,2023-03-02
28,74602,RENT,8.0,DEBTCONSOLIDATION,B,16622,11.05,1,0.2,N,7,2023-03-02
42,96400,RENT,10.0,MEDICAL,B,9799,5.24,1,0.2,N,7,2023-03-02
21,95219,MORTGAGE,3.0,EDUCATION,C,3238,11.83,1,0.17,N,5,2023-03-02
36,65524,MORTGAGE,14.0,HOMEIMPROVEMENT,D,11696,8.3,1,0.05,N,8,2023-03-02
30,52921,RENT,1.0,EDUCATION,B,8478,10.68,1,0.19,N,7,2023-03-02
33,76509,MORTGAGE,2.0,MEDICAL,B,6358,9.29,1,0.08,N,7,2023-03-02
25,70160,RENT,2.0,EDUCATION,D,5385,14.6,1,0.22,N,8,2023-03-02
27,48306,RENT,8.0,VENTURE,B,4517,6.87,1,0.19,N,6,2023-03-02
26,30594,RENT,15.0,MEDICAL,A,15525,,1,0.19,N,6,2023-03-02
22,22314,RENT,2.0,DEBTCONSOLIDATION,D,5294,,1,0.22,N,6,2023-03-02
22,47446,MORTGAGE,3.0,MEDICAL,A,2122,14.41,1,0.13,N,8,2023-03-02
36,80456,RENT,2.0,MEDICAL,B,9042,,1,0.19,N,4,2023-03-02
26,45462,OWN,8.0,DEBTCONSOLIDATION,D,11520,6.76,1,0.08,N,8,2023-03-02
22,111281,MORTGAGE,18.0,VENTURE,A,10652,7.05,1,0.07,N,6,2023-03-02
27,136090,MORTGAGE,11.0,MEDICAL,B,5606,7.58,1,0.06,N,6,2023-03-02
26,101847,RENT,0.0,PERSONAL,A,2728,13.16,1,0.19,N,6,2023-03-02
30,52484,MORTGAGE,5.0,VENTURE,B,7291,,1,0.12,N,8,2023-03-02
21,58767,RENT,3.0,DEBTCONSOLIDATION,C,18658,,1,0.22,Y,6,2023-03-02
31,44526,RENT,5.0,PERSONAL,A,1149,11.09,1,0.22,N,9,2023-03-02
33,60075,RENT,1.0,PERSONAL,A,4233,8.77,1,0.19,N,10,2023-03-02
25,37735,MORTGAGE,3.0,EDUCATION,A,30144,6.9,1,0.1,N,9,2023-03-02
20,48929,RENT,7.0,VENTURE,D,14017,5.45,1,0.19,N,6,2023-03-02
47,14838,MORTGAGE,8.0,DEBTCONSOLIDATION,A,3436,18.93,1,0.08,N,6,2023-03-02
31,44845,MORTGAGE,5.0,DEBTCONSOLIDATION,B,7344,8.96,1,0.25,N,6,2023-03-02
34,42791,RENT,3.0,MEDICAL,C,8492,16.25,1,0.19,N,7,2023-03-02
22,52795,RENT,10.0,EDUCATION,B,4491,11.26,1,0.19,N,7,2023-03-02
24,59680,MORTGAGE,9.0,PERSONAL,A,3563,10.65,1,0.17,N,6,2023-03-02
22,48521,MORTGAGE,0.0,MEDICAL,A,8447,14.19,1,0.12,N,9,2023-03-02
33,34139,MORTGAGE,1.0,HOMEIMPROVEMENT,B,22879,13.63,1,0.11,N,5,2023-03-02
29,58665,MORTGAGE,1.0,PERSONAL,D,8755,10.27,1,0.22,N,6,2023-03-02
25,40738,RENT,3.0,VENTURE,D,10735,14.43,1,0.18,N,8,2023-03-02
24,91332,MORTGAGE,5.0,DEBTCONSOLIDATION,A,5739,16.38,1,0.06,N,9,2023-03-02
26,47355,RENT,3.0,MEDICAL,F,6484,14.99,1,0.21,Y,6,2023-03-02
38,51017,MORTGAGE,2.0,DEBTCONSOLIDATION,A,2869,7.66,1,0.07,N,6,2023-03-02
24,106278,MORTGAGE,4.0,DEBTCONSOLIDATION,B,13532,,1,0.07,N,9,2023-03-02
22,39286,MORTGAGE,25.0,MEDICAL,A,26881,10.92,1,0.28,N,5,2023-03-02
34,54142,RENT,2.0,DEBTCONSOLIDATION,B,8435,,1,0.18,N,9,2023-03-02
29,33771,RENT,3.0,MEDICAL,A,8554,8.26,1,0.18,N,6,2023-03-02
24,70432,RENT,7.0,MEDICAL,D,3204,12.98,1,0.21,Y,6,2023-03-02
37,85923,MORTGAGE,2.0,MEDICAL,A,957,15.64,1,0.17,N,9,2023-03-02
25,127054,OWN,5.0,VENTURE,B,5292,12.35,1,0.12,N,4,2023-03-02
26,30479,RENT,0.0,MEDICAL,A,2946,11.4,1,0.18,N,6,2023-03-02
29,114127,RENT,0.0,MEDICAL,C,11629,13.53,1,0.18,N,10,2023-03-02
26,38632,MORTGAGE,3.0,EDUCATION,A,5359,17.07,1,0.08,N,10,2023-03-02
24,87171,MORTGAGE,11.0,EDUCATION,C,5934,11.61,1,0.25,N,6,2023-03-02
40,102457,RENT,5.0,MEDICAL,B,11875,11.44,1,0.18,N,5,2023-03-02
26,42518,MORTGAGE,4.0,VENTURE,B,11782,11.71,1,0.12,N,6,2023-03-02
26,47232,RENT,4.0,PERSONAL,C,10242,10.36,1,0.18,N,6,2023-03-02
55,46498,MORTGAGE,3.0,VENTURE,A,10429,7.14,1,0.08,N,11,2023-03-02
31,49993,MORTGAGE,2.0,PERSONAL,B,3175,14.99,1,0.1,N,5,2023-03-02
24,65284,MORTGAGE,1.0,DEBTCONSOLIDATION,B,6404,14.3,1,0.25,N,6,2023-03-02
23,81750,MORTGAGE,2.0,PERSONAL,A,8302,15.92,1,0.14,N,5,2023-03-02
26,80159,RENT,6.0,PERSONAL,B,12374,,1,0.17,N,9,2023-03-02
28,48250,RENT,6.0,DEBTCONSOLIDATION,A,8434,6.13,1,0.17,N,10,2023-03-02
26,104536,RENT,2.0,MEDICAL,B,26369,7.43,1,0.17,N,9,2023-03-02
23,57882,RENT,15.0,VENTURE,D,11692,7.38,1,0.2,Y,5,2023-03-02
20,34074,RENT,10.0,EDUCATION,B,11864,12.27,1,0.17,N,7,2023-03-02
30,82010,MORTGAGE,7.0,EDUCATION,A,10218,13.31,1,0.03,N,7,2023-03-02
25,71978,RENT,2.0,EDUCATION,A,5548,7.1,1,0.17,N,8,2023-03-02
21,64163,RENT,7.0,DEBTCONSOLIDATION,C,5318,16.13,1,0.2,Y,10,2023-03-02
26,45573,OWN,0.0,EDUCATION,A,1955,10.09,1,0.12,N,8,2023-03-02
35,50788,MORTGAGE,11.0,PERSONAL,B,11520,7.89,1,0.08,N,5,2023-03-02
24,78828,MORTGAGE,8.0,HOMEIMPROVEMENT,A,11031,11.96,1,0.17,N,5,2023-03-02
22,48324,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6812,11.97,1,0.2,N,6,2023-03-02
44,29114,RENT,2.0,VENTURE,C,7209,13.64,1,0.17,Y,5,2023-03-02
23,61267,MORTGAGE,8.0,PERSONAL,A,5893,9.84,1,0.13,N,7,2023-03-02
29,130170,OWN,1.0,PERSONAL,C,9673,5.92,1,0.15,N,11,2023-03-02
25,58320,RENT,1.0,MEDICAL,C,11064,8.61,1,0.16,N,9,2023-03-02
21,50221,MORTGAGE,7.0,DEBTCONSOLIDATION,C,4691,10.38,1,0.28,Y,6,2023-03-02
28,66752,RENT,5.0,HOMEIMPROVEMENT,A,3491,12.05,1,0.16,N,9,2023-03-02
30,29361,MORTGAGE,3.0,EDUCATION,A,6382,8.61,1,0.07,N,9,2023-03-02
26,29743,RENT,2.0,VENTURE,B,13020,10.57,1,0.16,N,10,2023-03-02
44,76285,MORTGAGE,1.0,DEBTCONSOLIDATION,A,25401,11.15,1,0.27,N,6,2023-03-02
38,32181,MORTGAGE,3.0,MEDICAL,C,5797,10.65,1,0.1,N,8,2023-03-02
23,133775,MORTGAGE,1.0,DEBTCONSOLIDATION,A,10986,12.52,1,0.03,N,7,2023-03-02
23,103670,MORTGAGE,4.0,DEBTCONSOLIDATION,A,5992,12.55,1,0.2,N,9,2023-03-02
33,45562,RENT,5.0,MEDICAL,C,5184,9.29,1,0.16,N,10,2023-03-02
27,97094,MORTGAGE,3.0,PERSONAL,B,3712,11.9,1,0.1,N,11,2023-03-02
21,65737,MORTGAGE,13.0,EDUCATION,C,18412,6.5,1,0.09,Y,10,2023-03-02
31,27903,OWN,1.0,HOMEIMPROVEMENT,D,15146,11.27,1,0.37,Y,9,2023-03-02
22,15039,MORTGAGE,3.0,MEDICAL,C,3764,,1,0.03,Y,7,2023-03-02
27,43486,OWN,5.0,MEDICAL,A,11842,13.05,1,0.33,N,5,2023-03-02
39,92683,RENT,4.0,MEDICAL,C,11707,,1,0.16,N,11,2023-03-02
24,41110,RENT,,MEDICAL,A,7652,8.02,1,0.16,N,6,2023-03-02
28,59522,RENT,1.0,EDUCATION,C,4841,10.55,1,0.16,N,8,2023-03-02
27,19053,RENT,8.0,MEDICAL,B,10491,9.94,1,0.16,N,7,2023-03-02
28,58319,RENT,5.0,VENTURE,A,5640,7.73,1,0.16,N,5,2023-03-02
26,13573,RENT,4.0,PERSONAL,C,10217,14.35,1,0.16,N,8,2023-03-02
26,94639,MORTGAGE,8.0,EDUCATION,D,7151,6.42,1,0.25,N,8,2023-03-02
22,81960,RENT,6.0,HOMEIMPROVEMENT,C,3468,16.22,1,0.16,Y,9,2023-03-02
24,74323,OWN,4.0,VENTURE,C,5933,8.15,1,0.17,N,6,2023-03-02
19,82763,MORTGAGE,1.0,PERSONAL,B,13393,10.56,1,0.03,N,8,2023-03-02
28,60156,RENT,2.0,DEBTCONSOLIDATION,C,7555,6.99,1,0.16,Y,10,2023-03-02
35,36227,RENT,5.0,HOMEIMPROVEMENT,A,5516,10.82,1,0.16,N,9,2023-03-02
20,104543,MORTGAGE,1.0,HOMEIMPROVEMENT,A,1048,15.54,1,0.13,N,7,2023-03-02
28,59218,RENT,,HOMEIMPROVEMENT,A,4713,9.38,1,0.16,N,9,2023-03-02
30,95321,RENT,1.0,VENTURE,C,2998,13.89,1,0.15,N,7,2023-03-02
23,79899,MORTGAGE,1.0,DEBTCONSOLIDATION,B,6368,7.27,1,0.16,N,11,2023-03-02
23,47422,MORTGAGE,2.0,HOMEIMPROVEMENT,B,3987,7.44,1,0.08,N,9,2023-03-02
30,81524,RENT,4.0,DEBTCONSOLIDATION,B,15921,13.26,1,0.15,N,7,2023-03-02
26,62780,RENT,1.0,VENTURE,A,19488,14.09,1,0.15,N,5,2023-03-02
26,58308,RENT,6.0,PERSONAL,A,4899,7.18,1,0.15,N,7,2023-03-02
23,32327,MORTGAGE,6.0,EDUCATION,B,4389,15.66,1,0.04,N,9,2023-03-02
24,155635,OWN,12.0,VENTURE,C,6401,7.75,1,0.07,Y,7,2023-03-02
24,125512,MORTGAGE,3.0,DEBTCONSOLIDATION,B,10537,11.25,1,0.09,N,8,2023-03-02
26,56493,MORTGAGE,8.0,PERSONAL,A,5627,7.71,1,0.12,N,7,2023-03-02
31,39113,RENT,4.0,MEDICAL,B,4938,16.11,1,0.15,N,10,2023-03-02
24,42146,OWN,,VENTURE,B,14660,13.13,1,0.17,N,7,2023-03-02
24,84611,RENT,7.0,DEBTCONSOLIDATION,C,9233,14.82,1,0.15,N,8,2023-03-02
24,57534,RENT,4.0,MEDICAL,C,6414,7.44,1,0.15,Y,5,2023-03-02
35,46493,RENT,1.0,HOMEIMPROVEMENT,D,5532,14.12,1,0.17,Y,8,2023-03-02
39,28217,RENT,4.0,VENTURE,B,18556,6.35,1,0.15,N,5,2023-03-02
24,130233,MORTGAGE,1.0,DEBTCONSOLIDATION,D,19152,6.69,1,0.22,N,6,2023-03-02
24,68836,RENT,1.0,DEBTCONSOLIDATION,A,8608,12.06,1,0.15,N,11,2023-03-02
24,66192,MORTGAGE,7.0,VENTURE,A,5381,13.43,1,0.15,N,10,2023-03-02
24,90897,MORTGAGE,3.0,MEDICAL,A,11008,7.46,1,0.16,N,9,2023-03-02
27,61602,RENT,14.0,HOMEIMPROVEMENT,C,8762,,1,0.15,N,9,2023-03-02
21,56827,OWN,3.0,MEDICAL,C,13209,9.4,1,0.16,Y,7,2023-03-02
32,79086,RENT,0.0,PERSONAL,B,10895,9.74,1,0.15,N,10,2023-03-02
30,63849,RENT,7.0,HOMEIMPROVEMENT,A,8410,10.45,1,0.15,N,9,2023-03-02
24,48170,MORTGAGE,3.0,PERSONAL,A,14962,7.43,1,0.23,N,6,2023-03-02
30,72402,MORTGAGE,6.0,VENTURE,A,15246,15.75,1,0.13,N,7,2023-03-02
24,119106,MORTGAGE,5.0,HOMEIMPROVEMENT,B,16573,,1,0.25,N,7,2023-03-02
20,68699,OWN,5.0,MEDICAL,A,2527,7.06,1,0.2,N,6,2023-03-02
21,48741,MORTGAGE,4.0,EDUCATION,B,1438,6.96,1,0.25,N,7,2023-03-02
29,33477,RENT,0.0,MEDICAL,B,11772,9.94,1,0.15,N,8,2023-03-02
26,61812,OWN,5.0,VENTURE,D,7792,13.23,1,0.1,Y,5,2023-03-02
28,63219,OWN,7.0,DEBTCONSOLIDATION,E,10565,6.05,1,0.12,Y,5,2023-03-02
32,50609,MORTGAGE,2.0,MEDICAL,C,2859,7.94,1,0.04,N,6,2023-03-02
25,119230,RENT,0.0,MEDICAL,C,15222,12.56,1,0.15,N,5,2023-03-02
29,74006,RENT,19.0,DEBTCONSOLIDATION,D,8258,11.26,1,0.16,Y,9,2023-03-02
28,54453,RENT,4.0,DEBTCONSOLIDATION,A,8227,11.1,1,0.14,N,6,2023-03-02
28,40354,RENT,3.0,PERSONAL,D,3344,5.69,1,0.14,Y,9,2023-03-02
30,40049,RENT,0.0,HOMEIMPROVEMENT,D,9300,14.54,1,0.14,N,5,2023-03-02
25,36890,OWN,2.0,VENTURE,C,18897,13.01,1,0.17,N,6,2023-03-02
24,93192,MORTGAGE,6.0,DEBTCONSOLIDATION,A,15890,10.37,1,0.13,N,6,2023-03-02
23,52810,MORTGAGE,6.0,VENTURE,A,5687,13.58,1,0.2,N,7,2023-03-02
33,40375,MORTGAGE,3.0,MEDICAL,B,6413,,1,0.2,N,7,2023-03-02
24,86777,RENT,1.0,PERSONAL,B,9566,14.05,1,0.14,N,9,2023-03-02
23,43624,MORTGAGE,0.0,PERSONAL,E,5443,12.48,1,0.08,N,5,2023-03-02
20,86886,RENT,9.0,VENTURE,B,8463,6.43,1,0.14,N,8,2023-03-02
22,660395,MORTGAGE,4.0,PERSONAL,A,10465,8.75,1,0.08,N,4,2023-03-02
36,56661,MORTGAGE,3.0,EDUCATION,F,5069,16.55,1,0.3,Y,9,2023-03-02
32,22919,RENT,4.0,DEBTCONSOLIDATION,B,6057,12.39,1,0.13,N,6,2023-03-02
28,60446,MORTGAGE,0.0,PERSONAL,B,4522,7.72,1,0.06,N,11,2023-03-02
24,53577,MORTGAGE,12.0,EDUCATION,C,3382,7.07,1,0.08,Y,7,2023-03-02
28,30412,MORTGAGE,5.0,PERSONAL,C,7769,6.66,1,0.12,Y,6,2023-03-02
23,138730,RENT,,HOMEIMPROVEMENT,A,8936,5.98,1,0.13,N,7,2023-03-02
27,97492,RENT,5.0,HOMEIMPROVEMENT,A,10028,15.77,1,0.13,N,9,2023-03-02
21,124336,MORTGAGE,6.0,DEBTCONSOLIDATION,C,14734,11.02,1,0.42,N,9,2023-03-02
28,23622,MORTGAGE,11.0,VENTURE,A,10568,13.4,1,0.12,N,9,2023-03-02
23,20698,RENT,6.0,VENTURE,B,5064,5.23,1,0.13,N,5,2023-03-02
24,77802,OWN,11.0,PERSONAL,D,1129,,1,0.08,N,9,2023-03-02
21,55952,RENT,3.0,PERSONAL,B,2077,5.57,1,0.13,N,5,2023-03-02
25,96351,MORTGAGE,,MEDICAL,B,7001,11.56,1,0.1,N,6,2023-03-02
29,40627,MORTGAGE,4.0,DEBTCONSOLIDATION,A,1081,6.63,1,0.1,N,9,2023-03-02
28,63689,RENT,3.0,PERSONAL,C,10945,15.33,1,0.12,Y,11,2023-03-02
28,55951,RENT,0.0,PERSONAL,C,14194,,1,0.1,Y,9,2023-03-02
26,40706,MORTGAGE,6.0,PERSONAL,B,17667,10.07,1,0.17,N,9,2023-03-02
25,92215,MORTGAGE,5.0,PERSONAL,G,994,10.08,1,0.46,Y,9,2023-03-02
23,44314,MORTGAGE,1.0,VENTURE,D,3500,13.08,1,0.28,Y,5,2023-03-02
25,30600,MORTGAGE,3.0,PERSONAL,B,6001,11.74,1,0.17,N,6,2023-03-02
30,50236,RENT,2.0,HOMEIMPROVEMENT,B,7337,10.19,1,0.07,N,9,2023-03-02
53,124712,RENT,1.0,HOMEIMPROVEMENT,F,4726,7.67,1,0.21,Y,6,2023-03-02
29,67230,OWN,5.0,VENTURE,A,9544,6.42,1,0.02,N,9,2023-03-02
25,47920,MORTGAGE,3.0,DEBTCONSOLIDATION,C,8426,15.2,1,0.2,N,10,2023-03-02
27,26504,OWN,7.0,MEDICAL,B,10242,9.59,1,0.33,N,6,2023-03-02
30,49722,MORTGAGE,0.0,DEBTCONSOLIDATION,C,4878,5.85,1,0.1,Y,5,2023-03-02
40,78073,RENT,3.0,DEBTCONSOLIDATION,C,8709,8.76,1,0.13,Y,6,2023-03-02
35,48320,MORTGAGE,1.0,HOMEIMPROVEMENT,B,14323,13.75,1,0.17,N,9,2023-03-02
30,30923,MORTGAGE,2.0,PERSONAL,B,10829,11.03,1,0.1,N,9,2023-03-02
30,52232,RENT,0.0,DEBTCONSOLIDATION,B,7255,14.57,1,0.11,N,7,2023-03-02
35,53921,RENT,4.0,HOMEIMPROVEMENT,B,14938,9.11,1,0.1,N,9,2023-03-02
43,37874,RENT,7.0,DEBTCONSOLIDATION,B,24391,11.26,1,0.08,N,8,2023-03-02
25,34739,RENT,1.0,DEBTCONSOLIDATION,C,17527,10.45,1,0.25,Y,10,2023-03-02
24,51033,MORTGAGE,4.0,PERSONAL,B,6061,9.5,1,0.22,N,11,2023-03-02
